date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:31:59	5136/5136	---M--	200	added ('OK')	image/png	etag:%22fb90c796a00703aeee898e607c06fca0%22	https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/img/logo-6.png	E:/Template/retail/retail_full/d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/img/logo-6.png	(from https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/index2.html)
13:32:00	7375/7375	---M--	200	added ('OK')	image/png	etag:%22a3597bfb5af78c02c6fa1b676066bcc3%22	https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/img/payment.png	E:/Template/retail/retail_full/d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/img/payment.png	(from https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/index2.html)
13:32:00	7939/7939	---M--	200	added ('OK')	image/png	etag:%2249bbb96ab59c6849fea059e40088310c%22	https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/img/icons/cancel.png	E:/Template/retail/retail_full/d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/img/icons/cancel.png	(from https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/index2.html)
13:32:00	46352/46352	---M--	200	added ('OK')	image/jpeg	etag:%225031db75a41afb72cf03f839507f1481%22	https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/img/single-pro-1.jpg	E:/Template/retail/retail_full/d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/img/single-pro-1.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/index2.html)
13:32:00	17569/17569	---M--	200	added ('OK')	image/jpeg	etag:%221c0ddd5a8a38a254a90252f9553f4eb2%22	https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/img/single-pro-2.jpg	E:/Template/retail/retail_full/d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/img/single-pro-2.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/index2.html)
13:32:00	24489/24489	---M--	200	added ('OK')	image/jpeg	etag:%229707064e7ee98628be1e5510c3f50bd7%22	https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/img/single-pro-3.jpg	E:/Template/retail/retail_full/d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/img/single-pro-3.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/index2.html)
13:32:01	20047/20047	---M--	200	added ('OK')	image/jpeg	etag:%22fd0a4e4cd6906e3d009d8c1adccc67e5%22	https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/img/single-pro-4.jpg	E:/Template/retail/retail_full/d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/img/single-pro-4.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/index2.html)
13:32:01	86929/86929	---MCZ	200	added ('OK')	application/javascript	date:Sun,%2014%20Oct%202018%2009:26:36%20GMT	https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/js/vendor/jquery-3.3.1.min.js	E:/Template/retail/retail_full/d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/js/vendor/jquery-3.3.1.min.js	(from https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/index2.html)
13:32:01	10057/10057	---MCZ	200	added ('OK')	application/javascript	date:Sun,%2014%20Oct%202018%2009:26:37%20GMT	https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/js/vendor/jquery-migrate-1.4.1.min.js	E:/Template/retail/retail_full/d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/js/vendor/jquery-migrate-1.4.1.min.js	(from https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/index2.html)
13:32:01	20342/20342	---MCZ	200	added ('OK')	application/javascript	date:Sun,%2014%20Oct%202018%2009:26:37%20GMT	https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/js/vendor/popper.min.js	E:/Template/retail/retail_full/d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/js/vendor/popper.min.js	(from https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/index2.html)
13:32:01	51045/51045	---MCZ	200	added ('OK')	application/javascript	date:Sun,%2014%20Oct%202018%2009:26:36%20GMT	https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/js/vendor/bootstrap.min.js	E:/Template/retail/retail_full/d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/js/vendor/bootstrap.min.js	(from https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/index2.html)
13:32:02	1911/1911	---MCZ	200	added ('OK')	application/javascript	date:Sun,%2014%20Oct%202018%2009:26:07%20GMT	https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/js/ajax-mail.js	E:/Template/retail/retail_full/d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/js/ajax-mail.js	(from https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/index2.html)
13:32:02	349600/349600	---MCZ	200	added ('OK')	application/javascript	date:Sun,%2014%20Oct%202018%2009:26:08%20GMT	https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/js/plugins.js	E:/Template/retail/retail_full/d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/js/plugins.js	(from https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/index2.html)
13:32:02	16341/16341	---MCZ	200	added ('OK')	application/javascript	date:Sun,%2014%20Oct%202018%2009:26:07%20GMT	https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/js/active.js	E:/Template/retail/retail_full/d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/js/active.js	(from https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/index2.html)
13:32:04	77160/77160	---M--	200	added ('OK')	application/octet-stream	etag:%22af7ae505a9eed503f8b8e6982036873e%22	https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/fonts/fontawesome-webfont.woff2?v=4.7.0	E:/Template/retail/retail_full/d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/fonts/fontawesome-webfont3e6e.woff2	(from https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/css/vendor/font-awesome.css)
13:32:04	165742/165742	---M--	200	added ('OK')	application/octet-stream	etag:%22674f50d287a8c48dc19ba404d20fe713%22	https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/fonts/fontawesome-webfont.eot?v=4.7.0	E:/Template/retail/retail_full/d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/fonts/fontawesome-webfont3e6e.eot	(from https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/css/vendor/font-awesome.css)
13:32:04	165742/165742	---M--	200	added ('OK')	application/octet-stream	etag:%22674f50d287a8c48dc19ba404d20fe713%22	https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/fonts/fontawesome-webfont.eot?	E:/Template/retail/retail_full/d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/fonts/fontawesome-webfontd41d.eot	(from https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/css/vendor/font-awesome.css)
13:32:06	98024/98024	---M--	200	added ('OK')	application/octet-stream	etag:%22fee66e712a8a08eef5805a46892932ad%22	https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/fonts/fontawesome-webfont.woff?v=4.7.0	E:/Template/retail/retail_full/d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/fonts/fontawesome-webfont3e6e.woff	(from https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/css/vendor/font-awesome.css)
13:32:07	165548/165548	---MCZ	200	added ('OK')	application/x-font-ttf	date:Sun,%2014%20Oct%202018%2009:25:40%20GMT	https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/fonts/fontawesome-webfont.ttf?v=4.7.0	E:/Template/retail/retail_full/d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/fonts/fontawesome-webfont3e6e.ttf	(from https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/css/vendor/font-awesome.css)
13:32:08	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Mon,%2015%20Oct%202018%2006:32:00%20GMT	https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/css/owl.video.play.png	E:/Template/retail/retail_full/d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/css/owl.video.play.png	(from https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/css/plugins.css)
13:32:08	464794/464794	---MCZ	200	added ('OK')	image/svg+xml	date:Sun,%2014%20Oct%202018%2009:25:42%20GMT	https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/fonts/fontawesome-webfont.svg?v=4.7.0	E:/Template/retail/retail_full/d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/fonts/fontawesome-webfont3e6e.svg	(from https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/css/vendor/font-awesome.css)
13:32:09	696/696	---M--	200	added ('OK')	image/png	etag:%22a6137456ed160d7606981aa57c559898%22	https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/img/leaflet/layers.png	E:/Template/retail/retail_full/d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/img/leaflet/layers.png	(from https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/css/plugins.css)
13:32:10	1259/1259	---M--	200	added ('OK')	image/png	etag:%224f0283c6ce28e888000e978e537a6a56%22	https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/img/leaflet/layers-2x.png	E:/Template/retail/retail_full/d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/img/leaflet/layers-2x.png	(from https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/css/plugins.css)
13:32:10	1466/1466	---M--	200	added ('OK')	image/png	etag:%222273e3d8ad9264b7daa5bdbf8e6b47f8%22	https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/img/leaflet/marker-icon.png	E:/Template/retail/retail_full/d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/img/leaflet/marker-icon.png	(from https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/css/plugins.css)
13:32:11	43348/43348	---M--	200	added ('OK')	image/jpeg	etag:%222d4d25ddcaa9eb2d8eba2bf8cec357cf%22	https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/img/popular-cat-img-1.jpg	E:/Template/retail/retail_full/d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/img/popular-cat-img-1.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/css/style.css)
13:32:11	27899/27899	---M--	200	added ('OK')	image/jpeg	etag:%2286768e6af231ac66a5321490611dca06%22	https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/img/popular-cat-img-2.jpg	E:/Template/retail/retail_full/d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/img/popular-cat-img-2.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/css/style.css)
13:32:11	31785/31785	---M--	200	added ('OK')	image/jpeg	etag:%22e5bdcfaeb36e9f8ab4d0c1c5b68422cc%22	https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/img/popular-cat-img-3.jpg	E:/Template/retail/retail_full/d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/img/popular-cat-img-3.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/css/style.css)
13:32:11	26321/26321	---M--	200	added ('OK')	image/jpeg	etag:%22fba44738434e156b6a08fdb8918e1234%22	https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/img/popular-cat-img-4.jpg	E:/Template/retail/retail_full/d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/img/popular-cat-img-4.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/css/style.css)
13:32:11	55724/55724	---M--	200	added ('OK')	image/jpeg	etag:%228934b95eb9a7a93d749c389e16951680%22	https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/img/slider-img-1.jpg	E:/Template/retail/retail_full/d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/img/slider-img-1.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/css/style.css)
13:32:12	283300/283300	---M--	200	added ('OK')	image/jpeg	etag:%22822130666b1ee65c1e1e77b5e561b8c3%22	https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/img/slider-img-2.jpg	E:/Template/retail/retail_full/d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/img/slider-img-2.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/css/style.css)
13:32:12	230635/230635	---M--	200	added ('OK')	image/jpeg	etag:%223e73e181a4f48409a231f7c3b762890f%22	https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/img/slider-img-3.jpg	E:/Template/retail/retail_full/d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/img/slider-img-3.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/css/style.css)
13:32:12	33041/33041	---M--	200	added ('OK')	image/jpeg	etag:%2247f6a0921b85427a804e46bfcf5acaf0%22	https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/img/cat-pro-1.jpg	E:/Template/retail/retail_full/d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/img/cat-pro-1.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/index.html)
13:32:13	65813/65813	---M--	200	added ('OK')	image/jpeg	etag:%22f45923ccec28ccd66fc5e8aae4943d8e%22	https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/img/cat-pro-2.jpg	E:/Template/retail/retail_full/d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/img/cat-pro-2.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/index.html)
13:32:13	47744/47744	---M--	200	added ('OK')	image/jpeg	etag:%22633f4b44cd17ad38edf1dbd79a58e1a5%22	https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/img/cat-pro-3.jpg	E:/Template/retail/retail_full/d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/img/cat-pro-3.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/index.html)
13:32:13	52812/52812	---M--	200	added ('OK')	image/jpeg	etag:%22d0e66819df02ec16fa58038caa3c9b8c%22	https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/img/cat-pro-4.jpg	E:/Template/retail/retail_full/d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/img/cat-pro-4.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/index.html)
13:32:13	103821/103821	---M--	200	added ('OK')	image/jpeg	etag:%22f34b2e3830181e64acd3f8d7d038d624%22	https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/img/cat-pro-5.jpg	E:/Template/retail/retail_full/d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/img/cat-pro-5.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/index.html)
13:32:14	66450/66450	---M--	200	added ('OK')	image/jpeg	etag:%22446d1c1a4180249f51a6b7993bff095e%22	https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/img/cat-pro-6.jpg	E:/Template/retail/retail_full/d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/img/cat-pro-6.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/index.html)
13:32:15	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Mon,%2015%20Oct%202018%2006:32:06%20GMT	https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/single-product-gruop.html	E:/Template/retail/retail_full/d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/single-product-gruop.html	(from https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/single-product.html)
13:32:15	9803/9803	---M--	200	added ('OK')	image/jpeg	etag:%223661b2746bf03051a7b5b1c417cee625%22	https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/img/paypal-card.jpg	E:/Template/retail/retail_full/d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/img/paypal-card.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/checkout.html)
13:32:15	6340/6340	---M--	200	added ('OK')	image/png	etag:%22203ccf7ffe8898518c04c97a6a204763%22	https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/img/logo-black.png	E:/Template/retail/retail_full/d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/img/logo-black.png	(from https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/index3.html)
13:32:15	82532/82532	---M--	200	added ('OK')	image/jpeg	etag:%22ee2605bf964f8bcbf2f792812a000c57%22	https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/img/home3-slider-img-1.jpg	E:/Template/retail/retail_full/d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/img/home3-slider-img-1.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/index3.html)
13:32:15	127510/127510	---M--	200	added ('OK')	image/jpeg	etag:%2242e77d38f2dc0d361446174772e3f005%22	https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/img/home3-slider-img-2.jpg	E:/Template/retail/retail_full/d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/img/home3-slider-img-2.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/index3.html)
13:32:16	64035/64035	---M--	200	added ('OK')	image/jpeg	etag:%226b34c578bd4b02cb7dadfd5825e5a12a%22	https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/img/home3-sidebar-banner.jpg	E:/Template/retail/retail_full/d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/img/home3-sidebar-banner.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/index3.html)
13:32:16	21764/21764	---M--	200	added ('OK')	image/jpeg	etag:%222d81c08039198fd29785e727b8c43fd3%22	https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/img/home4-deal-product-1.jpg	E:/Template/retail/retail_full/d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/img/home4-deal-product-1.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/index4.html)
13:32:16	18222/18222	---M--	200	added ('OK')	image/jpeg	etag:%2294dd311b93c90ae997b4e86c2a01c1fc%22	https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/img/home4-deal-product-2.jpg	E:/Template/retail/retail_full/d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/img/home4-deal-product-2.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/index4.html)
13:32:16	26258/26258	---M--	200	added ('OK')	image/jpeg	etag:%22a0486f1855d78578fc469ebf39898788%22	https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/img/home4-deal-product-3.jpg	E:/Template/retail/retail_full/d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/img/home4-deal-product-3.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/index4.html)
13:32:17	69966/69966	---M--	200	added ('OK')	image/jpeg	etag:%2232cb8e377a15cae403d0478bf6b93e21%22	https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/img/home4-banner.jpg	E:/Template/retail/retail_full/d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/img/home4-banner.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/index4.html)
13:32:17	46677/46677	---M--	200	added ('OK')	image/jpeg	etag:%226c38f5e5930f5a8da96046355c40b41a%22	https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/img/home4-cat-banner-small.jpg	E:/Template/retail/retail_full/d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/img/home4-cat-banner-small.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/index4.html)
13:32:17	37998/37998	---M--	200	added ('OK')	image/jpeg	etag:%225fb9744fb92799c290727d6afce6f12a%22	https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/img/home4-cat-banner-large.jpg	E:/Template/retail/retail_full/d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/img/home4-cat-banner-large.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/index4.html)
13:32:17	125228/125228	---M--	200	added ('OK')	image/jpeg	etag:%223a86582bb1a91b50438b2f2addbcb232%22	https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/img/about.jpg	E:/Template/retail/retail_full/d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/img/about.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/about.html)
13:32:18	18206/18206	---M--	200	added ('OK')	image/jpeg	etag:%225ac8bf90321f51361d92657cc0ebf4f5%22	https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/img/product-6.jpg	E:/Template/retail/retail_full/d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/img/product-6.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/shop.html)
13:32:18	98583/98583	---M--	200	added ('OK')	image/jpeg	etag:%229f42f87a284e2fa9082e881fa727b1fd%22	https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/img/single-blog.jpg	E:/Template/retail/retail_full/d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/img/single-blog.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/single-blog.html)
13:32:18	169103/169103	---M--	200	added ('OK')	image/jpeg	etag:%22c3b3c7582b63fd3ab3891373860408c2%22	https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/img/single-blog-2.jpg	E:/Template/retail/retail_full/d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/img/single-blog-2.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/single-blog.html)
13:32:18	18433/18433	---M--	200	added ('OK')	image/jpeg	etag:%222a551c33c2d048e63386e925dbec7b49%22	https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/img/author-1.jpg	E:/Template/retail/retail_full/d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/img/author-1.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/single-blog.html)
13:32:19	35589/35589	---M--	200	added ('OK')	image/jpeg	etag:%226e5d67a0b67e95860479917fcf076b0d%22	https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/img/author-2.jpg	E:/Template/retail/retail_full/d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/img/author-2.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/single-blog.html)
13:32:19	70395/70395	---M--	200	added ('OK')	image/jpeg	etag:%225b3cbbde9ad59f72cd17ff2c45152c2a%22	https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/img/author-3.jpg	E:/Template/retail/retail_full/d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/assets/img/author-3.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/tienda-v4/tienda/single-blog.html)
